Date,South Influent Flow,Vista Guage Level (feet),Vista Gauge Elevation (feet),Vista Gauge Predicted Max Level (feet),Vista Gauge Predicted Max Elevation (feet),South Manhole Level (feet),Flow1 (cfs),Flow2 (cfs),Flow3 (cfs),PRCP (Inches),SNOW (Inches),SNWD (Inches)
8/19/21,13.05,3.612065958,4374.511971,3.634548565,4374.534582,7.599363377,174,22.3,244,0,0,0
8/20/21,13.19,3.530225666,4374.430128,3.533333302,4374.433268,7.50044856,145,26.5,213,0,0,0
8/21/21,12.05,3.365972201,4374.265856,3.369097191,4374.268872,7.804471179,88.3,24.3,161,0,0,0
8/22/21,12.49,3.240815981,4374.14074,3.233333349,4374.133301,9.240667307,70.5,17.8,131,0,0,0
8/23/21,14.25,3.291840238,4374.191677,3.200000048,4374.100098,9.30851647,87.4,14.2,147,0,0,0
8/24/21,12.99,3.254774308,4374.154651,3.267534705,4374.167369,7.257516875,73.1,13.6,132,0,0,0
8/25/21,12.80,3.134982656,4374.034892,3.232291684,4374.132263,6.222314234,55.2,13,98.5,0,0,0
8/26/21,12.30,3.134149325,4374.034058,3.268576371,4374.168406,6.863317123,57.8,13.2,101,0,0,0
8/27/21,12.69,3.210295177,4374.110251,3.299999952,4374.199707,6.710844428,71.2,13.8,123,0,0,0
8/28/21,11.63,3.205034765,4374.104973,3.299999952,4374.199707,7.213119898,65.4,13.7,120,0,0,0
8/29/21,12.04,3.196406281,4374.09636,3.299999952,4374.199707,8.589525205,66.6,10.3,119,0,0,0
8/30/21,14.13,3.213177118,4374.113124,3.299999952,4374.199707,8.312332336,70.4,9.53,124,0,0,0
8/31/21,12.33,3.165989599,4374.065956,3.23350696,4374.133474,6.985826836,62.4,9.77,109,0,0,0
9/1/21,12.13,3.110868042,4374.010763,3.200000048,4374.100098,7.389002661,55.1,8.37,93.9,0,0,0
9/2/21,12.67,3.097899245,4373.997788,3.200000048,4374.100098,7.933340281,53.6,7.37,91.3,0,0,0
9/3/21,12.80,3.116782437,4374.016673,3.200000048,4374.100098,7.3898036,48.4,8.16,94,0,0,0
9/4/21,11.71,3.106024274,4374.005888,3.200000048,4374.100098,7.063955859,50,9.25,95.1,0,0,0
9/5/21,12.31,3.149427072,4374.04936,3.200000048,4374.100098,7.4089779,53.4,12.5,104,0,0,0
9/6/21,12.14,3.210399343,4374.110346,3.200000048,4374.100098,7.892700027,67.9,12.1,124,0,0,0
9/7/21,13.77,3.224965302,4374.124892,3.200000048,4374.100098,6.91653113,66.8,12.1,126,0,0,0
9/8/21,12.09,3.17307297,4374.073024,3.267534705,4374.167369,5.945138302,63.4,11.1,114,0,0,0
9/9/21,12.25,3.219739612,4374.119661,3.299999952,4374.199707,5.875602194,70.1,11.1,126,0.03,0,0
9/10/21,12.03,3.239496538,4374.139409,3.235763902,4374.135722,6.404909862,74.1,12.9,134,0.06,0,0
9/11/21,11.66,3.240868064,4374.140763,3.200000048,4374.100098,7.305184752,74.3,11,133,0,0,0
9/12/21,11.93,3.207204902,4374.10718,3.188888936,4374.088986,8.281706795,65.4,9.68,123,0,0,0
9/13/21,13.81,3.240069454,4374.13996,3.267708316,4374.167542,8.088708244,74.9,9.31,132,0,0,0
9/14/21,12.77,3.200000048,4374.099915,3.233680571,4374.133647,7.994590806,63.7,9.35,120,0,0,0
9/15/21,12.53,3.156684052,4374.056625,3.263541654,4374.163391,6.117196676,55.6,9.05,107,0,0,0
9/16/21,11.85,3.116857654,4374.016757,3.232638905,4374.132609,6.7859624,50.1,8.05,96.8,0,0,0
9/17/21,12.85,3.127725702,4374.027638,3.132986063,4374.033018,6.611032417,50.5,9.56,101,0,0,0
9/18/21,11.36,3.143437548,4374.043358,3.15173609,4374.051787,6.953429143,48.4,13,104,0,0,0
9/19/21,11.71,3.130108481,4374.030023,3.099999905,4374,8.548244929,47.1,12.5,99.9,0,0,0
9/20/21,13.74,3.161736144,4374.061672,3.166666667,4374.066732,8.72964742,53.2,11.2,110,0,0,0
9/21/21,12.68,3.125694466,4374.025628,3.175000012,4374.075073,6.710362153,44.9,10.2,99.8,0,0,0
9/22/21,12.05,3.059791651,4373.959652,3.099999905,4374,6.641832641,30.9,10.1,82.8,0,0,0
9/23/21,12.35,2.979947936,4373.879873,3.03298608,4373.932921,6.668463637,24.2,10.6,67.1,0,0,0
9/24/21,12.40,2.98762154,4373.88755,3.067708269,4373.967677,6.448184936,23.3,10.8,69.7,0,0,0
9/25/21,11.28,3.014045125,4373.91395,3.03854163,4373.938482,6.750651387,28.5,10.8,75,0,0,0
9/26/21,11.58,2.984878487,4373.884804,3,4373.899902,7.937769069,23.3,10.9,68.9,0,0,0
9/27/21,13.52,3.00206597,4373.902038,3,4373.899902,7.796433861,25.8,11,72.9,0,0,0
9/28/21,12.18,2.999097223,4373.899053,3,4373.899902,6.124394452,27.8,9.82,72.3,0,0,0
9/29/21,12.11,2.948472266,4373.84841,3,4373.899902,6.93741545,21.2,9.2,62.4,0,0,0
9/30/21,12.52,3.032465262,4373.932327,3,4373.899902,6.937238321,37.8,10.3,80.5,0,0,0
10/1/21,12.43,3.077031196,4373.976891,3.0697916,4373.969762,6.789602383,40,11.8,89.6,0,0,0
10/2/21,11.59,3.055156202,4373.954977,3.031076359,4373.931009,6.930928138,35.8,11.5,83.7,0,0,0
10/3/21,12.00,3.022430534,4373.922298,3,4373.899902,7.719600338,28.2,10.7,77.5,0,0,0
10/4/21,13.10,2.994531255,4373.894486,3.050867992,4373.950835,6.949332653,22.6,10.2,70.1,0,0,0
10/5/21,11.87,2.988561162,4373.888483,3.165287768,4374.065352,5.638569172,27.4,9.69,71.5,0,0,0
10/6/21,11.58,3.004253468,4373.904138,3.200000048,4374.100098,5.297221613,26.4,10.4,73.5,0,0,0
10/7/21,11.58,3.004809023,4373.904728,3.268576371,4374.168406,6.308846294,26.7,11.1,75.1,0.01,0,0
10/8/21,12.10,3.081423596,4373.98132,3.199131904,4374.099051,6.567838777,33.1,18.6,93,0.12,0,0
10/9/21,11.66,3.091440961,4373.991324,3.089583248,4373.989573,7.684582616,33.6,17.3,94.1,0,0,0
10/10/21,12.16,3.056215231,4373.956059,3.099999905,4374,8.62157834,27.8,13.3,85.4,0,0,0
10/11/21,13.20,3.050555507,4373.950408,3.099999905,4374,8.201639334,27.2,15.4,85.3,0.06,0,0
10/12/21,12.35,3.11826389,4374.018138,3.099999905,4374,9.635787934,37.5,16.8,102,0,0,0
10/13/21,12.94,3.105624996,4374.005527,3.037847186,4373.937787,9.000969752,37.3,16.6,99.2,0,0,0
10/14/21,12.29,3.061249961,4373.961121,3.067534658,4373.967503,10.67899495,30.3,14.8,86.9,0,0,0
10/15/21,12.64,3.03965274,4373.939484,3.16579861,4374.065863,10.73233737,25.2,17.3,81.5,0,0,0
10/16/21,11.67,2.926232659,4373.826137,3.135416622,4374.035451,9.344485229,10.6,8.29,58.7,0,0,0
10/17/21,12.16,2.974965302,4373.874897,3.099999905,4374,9.741402431,17.4,9.27,68.3,0,0,0
10/18/21,13.89,3.040138851,4373.939996,3.034374967,4373.934311,9.236962476,27.5,11.7,83.1,0.03,0,0
10/19/21,12.64,3.079670089,4373.97952,3.126736141,4374.026762,9.562993946,39,11.7,93.7,0,0,0
10/20/21,12.67,3.166354209,4374.0663,3.933333476,4374.833171,7.236670403,52.3,11.2,117,0,0,0
10/21/21,12.08,3.130329868,4374.030241,5.300000131,4376.199768,8.797141052,46.9,10.3,105,0,0,0
10/22/21,12.58,3.168680584,4374.068624,5.835416824,4376.735158,8.206017565,55,13.1,120,0.01,0,0
10/23/21,11.63,3.243940978,4374.143817,6.768402793,4377.668289,9.286283495,67.5,15.4,141,0,0,0
10/24/21,17.73,4.96847221,4375.868368,10.36701375,4381.267063,14.35887433,892,136,946,1.88,0,0
10/25/21,21.22,10.57342013,4381.473341,10.66388882,4381.563812,21.91719343,2690,745,3620,1.03,0,0
10/26/21,16.47,6.172552066,4377.072472,5.800347218,4376.700254,15.23164936,730,238,1110,0,0,0
10/27/21,15.67,4.8068229,4375.706742,4.675173653,4375.575033,12.18718558,492,79.2,661,0,0,0
10/28/21,13.94,4.682291629,4375.582232,4.492534786,4375.392372,13.26219634,500,58.5,627,0,0,0
10/29/21,13.65,4.593177073,4375.49309,4.475347182,4375.375291,13.01527375,490,49.1,600,0,0,0
10/30/21,12.43,4.523125062,4375.422964,4.390104271,4375.289899,12.15138371,473,43.9,576,0,0,0
10/31/21,13.77,4.573229135,4375.473164,4.421701341,4375.321653,11.91007115,500,40.2,595,0,0,0
11/1/21,14.41,4.559005305,4375.458837,4.511692811,4375.41163,13.19664103,496,38.1,592,0,0,0
11/2/21,12.79,4.559913281,4375.459727,4.560416609,4375.460378,11.58441131,501,34.3,589,0,0,0
11/3/21,12.40,4.590000153,4375.489746,4.599999905,4375.5,16.59552519,489,32.3,581,0,0,0
11/4/21,13.18,4.590000153,4375.489746,4.599999905,4375.5,9.254372257,457,31.4,542,0,0,0
11/5/21,13.91,4.590000153,4375.489746,4.599999905,4375.5,13.59536665,459,28.9,542,0,0,0
11/6/21,12.74,4.590000153,4375.489746,4.599999905,4375.5,12.65566127,412,27.4,495,0.03,0,0
11/7/21,13.52,4.590000153,4375.489746,4.599999905,4375.5,15.51895242,400,25,479,0,0,0
11/8/21,14.10,4.590000153,4375.489746,4.599999905,4375.5,12.8209116,378,23.6,452,0,0,0
11/9/21,14.42,4.590000153,4375.489746,4.599999905,4375.5,10.49260115,367,32,436,0.07,0,0
11/10/21,12.78,4.590000153,4375.489746,4.599999905,4375.5,11.76950615,566,31.6,638,0.01,0,0
11/11/21,12.52,4.590000153,4375.489746,4.599999905,4375.5,12.67220449,422,27.5,504,0,0,0
11/12/21,13.51,4.4312826,4375.331078,4.474696731,4375.374574,12.94548608,381,25.1,449,0,0,0
11/13/21,12.99,4.210000038,4375.109863,4.300000191,4375.199707,12.18492802,333,24.7,389,0,0,0
11/14/21,12.94,4.210000038,4375.109863,4.300000191,4375.199707,12.23942024,307,24.2,357,0,0,0
11/15/21,15.15,4.210000038,4375.109863,4.300000191,4375.199707,14.97577874,274,24.9,324,0,0,0
11/16/21,12.70,4.040086661,4374.939965,4.126689922,4375.026437,9.881915516,258,23.8,298,0,0,0
11/17/21,13.45,3.845129901,4374.745037,3.863084965,4374.762854,8.864956708,249,24,295,0,0,0
11/18/21,12.68,3.789670673,4374.689506,3.799999952,4374.699707,5.840600972,235,23.6,278,0,0,0
11/19/21,12.72,3.756949733,4374.656897,3.799999952,4374.699707,6.770543464,225,21.8,267,0,0,0
11/20/21,11.80,3.734627398,4374.634563,3.73691509,4374.636869,7.733731991,217,23,258,0,0,0
11/21/21,12.97,3.708370924,4374.608349,3.700000048,4374.600098,9.092751018,206,22.5,248,0,0,0
11/22/21,14.23,3.70261703,4374.602597,3.696187217,4374.596281,8.191030357,204,21.8,246,0,0,0
11/23/21,13.12,3.660502618,4374.560422,3.700000048,4374.600098,6.889512117,191,23.9,230,0,0,0
11/24/21,12.50,3.630346666,4374.530272,3.631542411,4374.531573,6.909088195,181,26.2,220,0,0,0
11/25/21,12.16,3.627383033,4374.527285,3.601386388,4374.501388,8.366817437,181,23.2,219,0,0,0
11/26/21,13.25,3.628128251,4374.528029,3.599999905,4374.5,10.23964143,181,23.9,219,0,0,0
11/27/21,12.48,3.606585741,4374.506468,3.599999905,4374.5,16.09283622,173,24.7,212,0,0,0
11/28/21,12.76,3.603015539,4374.50292,3.599999905,4374.5,18.55989329,170,24.8,210,0,0,0
11/29/21,13.96,3.614930254,4374.51486,3.599999905,4374.5,14.98771557,174,24.4,215,0,0,0
11/30/21,13.10,3.598682763,4374.498563,3.581629038,4374.481611,9.128195452,170,25.3,209,0,0,0
12/1/21,12.80,3.628821471,4374.52872,3.643674144,4374.543717,15.59104039,184,24.3,219,0,0,0
12/2/21,12.74,3.638284283,4374.538203,3.6313691,4374.5314,16.61144239,187,23,222,0,0,0
12/3/21,13.28,3.637660347,4374.537578,3.603292804,4374.503296,17.0289595,186,23,222,0,0,0
12/4/21,12.48,3.615424599,4374.515332,3.583535449,4374.483519,18.23920271,177,23.5,214,0,0,0
12/5/21,13.47,3.612842262,4374.512705,3.566204443,4374.466172,17.82348903,176,23.5,213,0,0,0
12/6/21,14.41,3.622201035,4374.522093,3.666377816,4374.566443,19.50075003,180,23.4,216,0.06,0,0
12/7/21,12.68,3.643032984,4374.542932,3.700000048,4374.600098,12.57643868,184,27.7,223,0,0,0
12/8/21,13.25,3.666048607,4374.565991,3.700000048,4374.600098,9.509091947,192,28.1,231,0,0,0
12/9/21,12.33,3.705649956,4374.605609,3.896013881,4374.795984,12.60262323,202,30.9,246,0.1,0,0
12/10/21,13.36,3.709493046,4374.609467,4.020979001,4374.920902,18.50562887,198,32.6,246,0,0,0
12/11/21,12.30,3.659514798,4374.559432,3.975563282,4374.875442,16.99346894,189,25.5,229,0,0,0
12/12/21,13.31,3.65632588,4374.556269,3.959792066,4374.859655,11.79474861,187,24.8,228,0.02,0,0
12/13/21,14.30,3.978908161,4374.878812,4.151993042,4375.051921,11.33671886,270,62.7,373,0.6,0,0
12/14/21,15.55,5.050849218,4375.950754,4.420623812,4375.320633,22.19041036,424,213,765,0.25,1.2,0
12/15/21,16.40,4.322547648,4375.222462,4.003466201,4374.903372,24.69687997,276,87.3,459,0.06,0,0
12/16/21,11.89,4.051490514,4374.951351,3.937608378,4374.83745,15.30545758,276,75.2,414,0.05,0,0
12/17/21,14.99,3.893500898,4374.793434,3.870364004,4374.77014,25.15237403,233,60.4,350,0,0,0
12/18/21,12.67,3.814696645,4374.714609,3.784575357,4374.684343,22.13800686,219,45,311,0,0,0
12/19/21,13.71,3.849999905,4374.75,3.799999952,4374.699707,14.18407095,218,40.1,306,0,0,0
12/20/21,14.72,3.787787575,4374.6877,4.281415946,4375.181206,24.03624867,210,37.8,298,0,0,0
12/21/21,13.12,3.709772368,4374.609718,5.302101615,4376.201964,24.78490711,200,35.9,283,0,0,0
12/22/21,14.78,3.718388253,4374.618297,5.457019076,4376.356909,15.22806165,210,35.3,287,0.05,0,0
12/23/21,11.86,6.685909889,4377.585809,6.608318918,4377.508214,16.38104373,1050,356,1530,1.41,0,0
12/24/21,13.64,6.655268609,4377.555194,6.493934136,4377.393843,20.71164126,855,377,1350,0.11,0,0
12/25/21,16.38,5.03275565,4375.93264,4.708838868,4375.608694,11.98737757,496,130,754,0.17,2.8,0
12/26/21,13.01,4.477486993,4375.377398,4.267417664,4375.167334,9.668507682,389,79.2,580,0.06,1,3.1
12/27/21,14.64,4.254939383,4375.154799,4.169323934,4375.069386,20.96216904,351,61,500,0.01,0.2,1.2
12/28/21,15.60,4.162980917,4375.062903,4.047313646,4374.947262,25.81856709,322,56.6,458,0.01,0.1,1.2
12/29/21,13.16,4.128561526,4375.028462,4.054246049,4374.954201,22.4230326,328,51.7,442,0.04,0.3,0
12/30/21,13.84,4.126256508,4375.02615,4.075216566,4374.975192,19.27018158,326,49.6,441,0,0,1.2
12/31/21,13.52,4.081213224,4374.981062,4.065164583,4374.965131,14.71849441,314,48.2,420,0,0,0
1/1/22,15.88,4.020866603,4374.920756,4.007452333,4374.907362,9.070151969,295,42.6,394,0,0,0
1/2/22,12.71,3.9372444,4374.837142,4,4374.899902,10.72070913,290,39.1,360,0,0,0
1/3/22,15.28,4.008058969,4374.90798,4,4374.899902,17.28815558,319,39.6,388,0,0,0
1/4/22,14.01,3.963448925,4374.863372,4.081109108,4374.981091,8.354934273,285,42.7,370,0,0,0
1/5/22,13.65,4.135927199,4375.035841,4.199999809,4375.100098,8.722355344,340,50.4,447,0,0,0
1/6/22,14.42,4.147954924,4375.047873,4.185441751,4375.085539,18.25422458,335,54.4,452,0,0,0
1/7/22,13.46,4.13171576,4375.031629,4.199999809,4375.100098,8.201253599,336,51.5,445,0,0,0
1/8/22,12.46,4.093067565,4374.992997,4.133622056,4375.033655,11.73022248,311,51,416,0,0,0
1/9/22,12.82,4.059999943,4374.959961,4.099999905,4375,24.50854849,276,47.6,365,0,0,0
1/10/22,15.87,4.022595837,4374.922528,4.099999905,4375,19.90546036,288,44.1,378,0,0,0
1/11/22,12.95,3.949896062,4374.84985,4.060485211,4374.960447,20.94507365,278,43.4,365,0,0,0
1/12/22,13.35,3.926897817,4374.826881,4,4374.899902,18.98096178,272,43,355,0,0,0
1/13/22,13.45,3.890502619,4374.790409,3.934488797,4374.834327,17.71710717,260,42.9,341,0,0,0
1/14/22,13.20,3.897400399,4374.797338,3.901559886,4374.801366,16.07757645,263,42.4,344,0,0,0
1/15/22,11.81,3.900935947,4374.800861,3.963258267,4374.863125,9.363180002,269,42.5,345,0,0,0
1/16/22,13.92,3.926481873,4374.826455,4,4374.899902,10.769305,273,41.8,356,0,0,0
1/17/22,14.12,3.918440283,4374.818366,3.935701968,4374.835541,11.3946383,268,41.6,352,0,0,0
1/18/22,13.85,3.893916858,4374.793829,3.900000095,4374.799805,16.64279458,262,41.1,343,0,0,0
1/19/22,13.53,3.881438514,4374.781329,3.900000095,4374.799805,16.69224777,260,40.3,338,0,0,0
1/20/22,12.70,3.865147313,4374.765022,3.875043387,4374.774824,12.28376447,259,39.7,332,0,0,0
1/21/22,13.78,3.873830164,4374.773724,3.91230508,4374.812122,15.61808571,258,39.2,335,0,0,0
1/22/22,12.21,3.911507866,4374.811491,3.900000095,4374.799805,9.06068599,276,38.5,350,0,0,0
1/23/22,12.97,3.884211452,4374.784114,3.900000095,4374.799805,9.60607934,263,38.5,339,0,0,0
1/24/22,15.34,3.881109222,4374.781035,3.900000095,4374.799805,10.96182756,261,38,338,0,0,0
1/25/22,13.22,3.866811105,4374.766677,3.900000095,4374.799805,19.32502534,259,36.5,333,0,0,0
1/26/22,13.16,3.849133389,4374.748996,3.900000095,4374.799805,14.9096842,257,36.2,326,0,0,0
1/27/22,13.10,3.852499945,4374.752365,3.900000095,4374.799805,6.497262066,255,35.1,326,0,0,0
1/28/22,13.14,3.861024265,4374.760906,3.900000095,4374.799805,7.088405652,256,35.4,327,0,0,0
1/29/22,12.45,3.870069211,4374.770087,3.900000095,4374.799805,8.434708523,254,36.1,325,0,0,0
1/30/22,13.57,3.869999886,4374.77002,3.900000095,4374.799805,9.110654613,253,36,326,0,0,0
1/31/22,14.45,3.887417088,4374.787373,3.925480001,4374.82531,8.602379779,265,35.5,338,0,0,0
2/1/22,13.02,3.861767745,4374.761656,3.900000095,4374.799805,7.604358966,257,36.8,327,0,0,0
2/2/22,13.70,3.853899456,4374.753768,3.87954946,4374.779334,6.986294234,253,34.8,324,0,0,0
2/3/22,12.87,3.843275511,4374.743145,3.85060661,4374.750363,7.364552687,251,33.4,319,0,0,0
2/4/22,13.53,3.841455758,4374.74132,3.94367423,4374.843522,7.307340381,249,33,319,0,0,0
2/5/22,12.17,3.854332701,4374.754186,4,4374.899902,8.116663606,256,34.7,324,0,0,0
2/6/22,13.66,3.881473181,4374.781386,4,4374.899902,9.181027095,262,35.3,334,0,0,0
2/7/22,13.98,3.872651658,4374.772531,4,4374.899902,8.092277379,256,36,329,0,0,0
2/8/22,13.88,3.824644643,4374.724504,4,4374.899902,7.206170435,246,35.5,312,0,0,0
2/9/22,12.90,3.835268552,4374.735158,3.99948007,4374.899382,6.413336501,252,34.2,316,0,0,0
2/10/22,13.12,3.851993015,4374.751852,4.066551063,4374.966518,6.608654367,253,34.8,321,0,0,0
2/11/22,13.18,3.874592724,4374.77448,4.099999905,4375,7.161516204,266,35.4,331,0,0,0
2/12/22,12.32,3.874332773,4374.774223,4.099999905,4375,8.317615159,266,35.5,331,0,0,0
2/13/22,13.47,3.89779903,4374.797711,4.036568423,4374.936507,9.894379247,269,35.7,339,0,0,0
2/14/22,14.70,3.935511327,4374.835501,4.00034662,4374.900249,8.665450283,284,34.4,355,0,0,0
2/15/22,13.48,3.971594508,4374.871543,4,4374.899902,7.088969943,296,34.3,369,0.01,0.3,0
2/16/22,13.28,3.921837117,4374.821774,3.936568518,4374.836409,7.138730109,276,36,348,0,0,0
2/17/22,13.21,3.891646476,4374.791565,3.964471438,4374.864339,6.997527639,267,34.3,337,0,0,0
2/18/22,13.35,3.917105798,4374.817021,4,4374.899902,7.601029481,277,33.3,347,0,0,0
2/19/22,12.48,3.900000095,4374.799805,4,4374.899902,5.489172659,283,32.4,348,0,0,0
2/20/22,14.30,3.900000095,4374.799805,4,4374.899902,5.489172659,292,32,361,0,0,0
2/21/22,13.62,3.900000095,4374.799805,4,4374.899902,5.489172659,296,36.1,375,0.24,3.3,1.2
2/22/22,12.97,3.980078363,4374.880019,4,4374.899902,7.7733445,293,38.5,376,0.1,2.1,2
2/23/22,12.06,3.956811133,4374.856796,4,4374.899902,8.936759526,287,35.7,362,0.09,2.1,3.9
2/24/22,14.72,3.973552922,4374.873495,4,4374.899902,9.649684782,292,33.4,369,0,0,1.2
2/25/22,13.33,3.980745282,4374.88069,4.106758997,4375.006766,8.833302381,296,31.3,372,0,0,0
2/26/22,13.56,3.957175092,4374.85714,4.264298148,4375.164145,9.480501197,288,31.4,362,0,0,0
2/27/22,13.09,3.939237493,4374.83919,4.300000191,4375.199707,9.9415711,285,32.4,355,0,0,0
2/28/22,13.71,3.952374398,4374.852329,4.147313695,4375.047213,10.96651419,288,32.1,360,0,0,0
3/1/22,13.73,3.978561548,4374.878554,4.099999905,4375,10.69696156,301,32.2,371,0,0,0
3/2/22,14.29,4.040485339,4374.940321,4.121317042,4375.021338,8.457227963,324,31,397,0,0,0
3/3/22,13.24,4.121906411,4375.02181,4.124956553,4375.024981,7.569417498,353,31.2,434,0,0,0
3/4/22,13.07,4.157140357,4375.057068,4.141074369,4375.041135,7.213302788,367,32.3,450,0,0,0
3/5/22,11.97,4.188214853,4375.08817,4.166204348,4375.066269,8.791532703,374,32.9,465,0,0,0
3/6/22,13.67,4.148960139,4375.048862,4.157365534,4375.057422,9.930259546,358,29.8,446,0,0,0
3/7/22,14.72,4.166481776,4375.066411,4.125649794,4375.025675,8.606035042,366,27.6,455,0,0,0
3/8/22,12.96,4.137348335,4375.03727,4.142460869,4375.042502,7.533375721,359,29,440,0,0,0
3/9/22,13.62,4.12426343,4375.024167,4.164991177,4375.065055,6.900712933,358,28.3,434,0.02,0,0
3/10/22,13.07,4.127435001,4375.027345,4.176776261,4375.076851,6.795736489,356,28.4,437,0,0,0
3/11/22,13.09,4.107694949,4375.007623,4.141767629,4375.041809,7.403278108,350,27.1,428,0,0,0
3/12/22,12.68,4.0954766,4374.995382,4.264298148,4375.164145,8.305508855,353,30.1,426,0,0,0
3/13/22,13.38,4.141452501,4375.041368,4.371322283,4375.271099,8.561248366,368,32.2,448,0,0,0
3/14/22,13.14,4.156637757,4375.056565,4.448180292,4375.348032,8.574189769,367,32.7,454,0,0,0
3/15/22,13.45,4.199653335,4375.099601,4.463258267,4375.363125,7.561892342,393,31.9,479,0.01,0,0
3/16/22,12.59,4.420415927,4375.320336,4.483535544,4375.383422,6.787384882,476,29.5,569,0,0,0
3/17/22,12.31,4.465753863,4375.365694,4.533795457,4375.433736,7.148842136,491,28.6,587,0,0,0
3/18/22,12.63,4.543067652,4375.442907,4.702946189,4375.602935,8.252157517,517,27.1,614,0,0,0
3/19/22,12.63,4.546516542,4375.446339,4.599999905,4375.5,9.202693875,518,27.8,617,0,0,0
3/20/22,13.59,4.500519987,4375.400364,4.593760742,4375.493755,9.333936697,499,27,604,0,0,0
3/21/22,14.27,4.458578764,4375.358575,4.599999905,4375.5,7.806175829,488,25.1,593,0,0,0
3/22/22,12.89,4.516065864,4375.415961,5.124090151,4376.023962,7.056396159,524,28.1,619,0,0,0
3/23/22,13.38,4.630294625,4375.5302,5.44159451,4376.34144,6.759057029,582,25.2,659,0,0,0
3/24/22,13.00,4.67641248,4375.576313,5.522876928,4376.422802,6.900318502,596,25.4,672,0,0,0
3/25/22,13.43,4.741767779,4375.641655,5.298266892,4376.198175,7.180092963,623,26.3,695,0,0,0
3/26/22,12.56,4.963379559,4375.863272,5.311611804,4376.211494,7.867999512,714,27,767,0,0,0
3/27/22,13.02,5.136551129,4376.036451,5.313691608,4376.213491,8.557692649,774,28.8,822,0,0,0
3/28/22,13.98,5.157469735,4376.057307,5.219583975,4376.119569,7.910166382,778,27.4,829,0,0,0
3/29/22,13.31,4.925337944,4375.825252,4.979549413,4375.879432,7.302937307,682,32.1,757,0,0,0
3/30/22,12.90,5.140745205,4376.040677,5.451819829,4376.351649,7.335107288,786,29.1,827,0,0,0
3/31/22,13.36,5.343222414,4376.243127,5.864973859,4376.764744,7.618383176,866,28.8,892,0,0,0
4/1/22,13.37,5.366585777,4376.2665,5.831542622,4376.73128,7.203892623,866,27.7,898,0,0,0
4/2/22,12.21,5.298526901,4376.19839,5.737608272,4376.637559,7.579907915,840,25.2,875,0,0,0
4/3/22,12.76,5.315753932,4376.215623,5.567244303,4376.467212,8.887980911,849,23.2,881,0,0,0
4/4/22,14.08,5.2536222,4376.153508,5.568630784,4376.4686,8.885939281,823,22.2,860,0,0,0
4/5/22,13.93,5.247660362,4376.147512,5.801733135,4376.701602,7.835643707,822,25.2,860,0,0,0
4/6/22,13.22,5.301698443,4376.201598,5.994800698,4376.894698,6.388727038,837,25.9,877,0,0,0
4/7/22,12.71,5.245459258,4376.145376,5.889428182,4376.789222,6.68312484,811,27.4,858,0,0,0
4/8/22,12.85,5.29045064,4376.190319,5.67573668,4376.575525,8.089879649,835,32,875,0,0,0
4/9/22,12.91,5.405320649,4376.305197,5.418544273,4376.318365,8.798652434,880,33.5,914,0,0,0
4/10/22,12.81,5.390017319,4376.289932,5.44298099,4376.342828,9.283059469,866,33,907,0,0,0
