Date,North Influent Flow,Vista Guage Level (feet),Vista Gauge Elevation (feet),Vista Gauge Predicted Max Level (feet),Vista Gauge Predicted Max Elevation (feet),North Manhole Level (feet),Flow1 (cfs),Flow2 (cfs),Flow3 (cfs),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1/11/22,12.04,3.949896062,4374.84985,4.060485211,4374.960447,2.54,278,43.4,365,0,0,0
1/12/22,12.09,3.926897817,4374.826881,4,4374.899902,2.72,272,43,355,0,0,0
1/13/22,11.99,3.890502619,4374.790409,3.934488797,4374.834327,3.48,260,42.9,341,0,0,0
1/14/22,12.01,3.897400399,4374.797338,3.901559886,4374.801366,2.91,263,42.4,344,0,0,0
1/15/22,12.24,3.900935947,4374.800861,3.963258267,4374.863125,2.38,269,42.5,345,0,0,0
1/16/22,12.39,3.926481873,4374.826455,4,4374.899902,2.44,273,41.8,356,0,0,0
1/17/22,12.60,3.918440283,4374.818366,3.935701968,4374.835541,2.60,268,41.6,352,0,0,0
1/18/22,12.03,3.893916858,4374.793829,3.900000095,4374.799805,2.15,262,41.1,343,0,0,0
1/19/22,11.96,3.881438514,4374.781329,3.900000095,4374.799805,2.23,260,40.3,338,0,0,0
1/20/22,12.01,3.865147313,4374.765022,3.875043387,4374.774824,2.46,259,39.7,332,0,0,0
1/21/22,11.86,3.873830164,4374.773724,3.91230508,4374.812122,2.41,258,39.2,335,0,0,0
1/22/22,12.15,3.911507866,4374.811491,3.900000095,4374.799805,2.39,276,38.5,350,0,0,0
1/23/22,12.51,3.884211452,4374.784114,3.900000095,4374.799805,2.56,263,38.5,339,0,0,0
1/24/22,12.06,3.881109222,4374.781035,3.900000095,4374.799805,2.32,261,38,338,0,0,0
1/25/22,11.87,3.866811105,4374.766677,3.900000095,4374.799805,2.27,259,36.5,333,0,0,0
1/26/22,11.82,3.849133389,4374.748996,3.900000095,4374.799805,2.27,257,36.2,326,0,0,0
1/27/22,11.73,3.852499945,4374.752365,3.900000095,4374.799805,2.24,255,35.1,326,0,0,0
1/28/22,11.58,3.861024265,4374.760906,3.900000095,4374.799805,2.51,256,35.4,327,0,0,0
1/29/22,11.98,3.870069211,4374.770087,3.900000095,4374.799805,2.34,254,36.1,325,0,0,0
1/30/22,12.49,3.869999886,4374.77002,3.900000095,4374.799805,2.56,253,36,326,0,0,0
1/31/22,12.06,3.887417088,4374.787373,3.925480001,4374.82531,2.44,265,35.5,338,0,0,0
2/1/22,11.72,3.861767745,4374.761656,3.900000095,4374.799805,2.36,257,36.8,327,0,0,0
2/2/22,11.73,3.853899456,4374.753768,3.87954946,4374.779334,2.27,253,34.8,324,0,0,0
2/3/22,11.74,3.843275511,4374.743145,3.85060661,4374.750363,2.51,251,33.4,319,0,0,0
2/4/22,11.60,3.841455758,4374.74132,3.94367423,4374.843522,2.92,249,33,319,0,0,0
2/5/22,11.93,3.854332701,4374.754186,4,4374.899902,2.33,256,34.7,324,0,0,0
2/6/22,12.19,3.881473181,4374.781386,4,4374.899902,2.42,262,35.3,334,0,0,0
2/7/22,11.99,3.872651658,4374.772531,4,4374.899902,2.34,256,36,329,0,0,0
2/8/22,11.81,3.824644643,4374.724504,4,4374.899902,2.48,246,35.5,312,0,0,0
2/9/22,11.63,3.835268552,4374.735158,3.99948007,4374.899382,2.33,252,34.2,316,0,0,0
2/10/22,11.62,3.851993015,4374.751852,4.066551063,4374.966518,3.03,253,34.8,321,0,0,0
2/11/22,11.59,3.874592724,4374.77448,4.099999905,4375,2.39,266,35.4,331,0,0,0
2/12/22,11.97,3.874332773,4374.774223,4.099999905,4375,2.32,266,35.5,331,0,0,0
2/13/22,12.26,3.89779903,4374.797711,4.036568423,4374.936507,2.43,269,35.7,339,0,0,0
2/14/22,11.73,3.935511327,4374.835501,4.00034662,4374.900249,2.34,284,34.4,355,0,0,0
2/15/22,11.62,3.971594508,4374.871543,4,4374.899902,4.36,296,34.3,369,0.01,0.3,0
2/16/22,11.67,3.921837117,4374.821774,3.936568518,4374.836409,2.62,276,36,348,0,0,0
2/17/22,11.69,3.891646476,4374.791565,3.964471438,4374.864339,2.34,267,34.3,337,0,0,0
2/18/22,11.56,3.917105798,4374.817021,4,4374.899902,2.70,277,33.3,347,0,0,0
2/19/22,11.77,3.900000095,4374.799805,4,4374.899902,2.11,283,32.4,348,0,0,0
2/20/22,11.91,3.900000095,4374.799805,4,4374.899902,2.11,292,32,361,0,0,0
2/21/22,12.22,3.900000095,4374.799805,4,4374.899902,2.11,296,36.1,375,0.24,3.3,1.2
2/22/22,13.79,3.980078363,4374.880019,4,4374.899902,2.53,293,38.5,376,0.1,2.1,2
2/23/22,11.80,3.956811133,4374.856796,4,4374.899902,2.19,287,35.7,362,0.09,2.1,3.9
2/24/22,11.76,3.973552922,4374.873495,4,4374.899902,2.19,292,33.4,369,0,0,1.2
2/25/22,11.72,3.980745282,4374.88069,4.106758997,4375.006766,2.79,296,31.3,372,0,0,0
2/26/22,12.16,3.957175092,4374.85714,4.264298148,4375.164145,2.41,288,31.4,362,0,0,0
2/27/22,12.30,3.939237493,4374.83919,4.300000191,4375.199707,2.46,285,32.4,355,0,0,0
2/28/22,11.88,3.952374398,4374.852329,4.147313695,4375.047213,2.54,288,32.1,360,0,0,0
3/1/22,11.64,3.978561548,4374.878554,4.099999905,4375,2.73,301,32.2,371,0,0,0
3/2/22,11.74,4.040485339,4374.940321,4.121317042,4375.021338,2.62,324,31,397,0,0,0
3/3/22,11.67,4.121906411,4375.02181,4.124956553,4375.024981,2.18,353,31.2,434,0,0,0
3/4/22,11.51,4.157140357,4375.057068,4.141074369,4375.041135,2.39,367,32.3,450,0,0,0
3/5/22,11.84,4.188214853,4375.08817,4.166204348,4375.066269,2.78,374,32.9,465,0,0,0
3/6/22,12.34,4.148960139,4375.048862,4.157365534,4375.057422,3.99,358,29.8,446,0,0,0
3/7/22,11.84,4.166481776,4375.066411,4.125649794,4375.025675,3.56,366,27.6,455,0,0,0
3/8/22,11.68,4.137348335,4375.03727,4.142460869,4375.042502,2.66,359,29,440,0,0,0
3/9/22,11.62,4.12426343,4375.024167,4.164991177,4375.065055,2.12,358,28.3,434,0.02,0,0
3/10/22,11.62,4.127435001,4375.027345,4.176776261,4375.076851,2.22,356,28.4,437,0,0,0
3/11/22,11.61,4.107694949,4375.007623,4.141767629,4375.041809,2.29,350,27.1,428,0,0,0
3/12/22,11.85,4.0954766,4374.995382,4.264298148,4375.164145,2.20,353,30.1,426,0,0,0
3/13/22,11.98,4.141452501,4375.041368,4.371322283,4375.271099,2.17,368,32.2,448,0,0,0
3/14/22,11.47,4.156637757,4375.056565,4.448180292,4375.348032,2.20,367,32.7,454,0,0,0
3/15/22,11.29,4.199653335,4375.099601,4.463258267,4375.363125,2.13,393,31.9,479,0.01,0,0
3/16/22,11.29,4.420415927,4375.320336,4.483535544,4375.383422,1.99,476,29.5,569,0,0,0
3/17/22,11.24,4.465753863,4375.365694,4.533795457,4375.433736,2.17,491,28.6,587,0,0,0
3/18/22,11.34,4.543067652,4375.442907,4.702946189,4375.602935,2.45,517,27.1,614,0,0,0
3/19/22,11.39,4.546516542,4375.446339,4.599999905,4375.5,2.05,518,27.8,617,0,0,0
3/20/22,11.76,4.500519987,4375.400364,4.593760742,4375.493755,2.16,499,27,604,0,0,0
3/21/22,11.55,4.458578764,4375.358575,4.599999905,4375.5,2.24,488,25.1,593,0,0,0
3/22/22,11.38,4.516065864,4375.415961,5.124090151,4376.023962,2.52,524,28.1,619,0,0,0
3/23/22,11.42,4.630294625,4375.5302,5.44159451,4376.34144,2.71,582,25.2,659,0,0,0
3/24/22,11.35,4.67641248,4375.576313,5.522876928,4376.422802,2.32,596,25.4,672,0,0,0
3/25/22,11.34,4.741767779,4375.641655,5.298266892,4376.198175,2.12,623,26.3,695,0,0,0
3/26/22,11.62,4.963379559,4375.863272,5.311611804,4376.211494,2.12,714,27,767,0,0,0
3/27/22,11.96,5.136551129,4376.036451,5.313691608,4376.213491,2.26,774,28.8,822,0,0,0
3/28/22,11.62,5.157469735,4376.057307,5.219583975,4376.119569,2.26,778,27.4,829,0,0,0
3/29/22,11.44,4.925337944,4375.825252,4.979549413,4375.879432,2.14,682,32.1,757,0,0,0
3/30/22,11.41,5.140745205,4376.040677,5.451819829,4376.351649,2.22,786,29.1,827,0,0,0
3/31/22,11.48,5.343222414,4376.243127,5.864973859,4376.764744,2.41,866,28.8,892,0,0,0
4/1/22,11.45,5.366585777,4376.2665,5.831542622,4376.73128,2.17,866,27.7,898,0,0,0
4/2/22,11.73,5.298526901,4376.19839,5.737608272,4376.637559,2.15,840,25.2,875,0,0,0
4/3/22,12.07,5.315753932,4376.215623,5.567244303,4376.467212,2.29,849,23.2,881,0,0,0
4/4/22,11.70,5.2536222,4376.153508,5.568630784,4376.4686,2.19,823,22.2,860,0,0,0
4/5/22,11.46,5.247660362,4376.147512,5.801733135,4376.701602,2.20,822,25.2,860,0,0,0
4/6/22,11.47,5.301698443,4376.201598,5.994800698,4376.894698,2.21,837,25.9,877,0,0,0
4/7/22,11.42,5.245459258,4376.145376,5.889428182,4376.789222,2.38,811,27.4,858,0,0,0
4/8/22,11.61,5.29045064,4376.190319,5.67573668,4376.575525,3.02,835,32,875,0,0,0
4/9/22,11.94,5.405320649,4376.305197,5.418544273,4376.318365,3.93,880,33.5,914,0,0,0
4/10/22,12.26,5.390017319,4376.289932,5.44298099,4376.342828,3.99,866,33,907,0,0,0
4/11/22,12.00,5.3117678,4376.211634,5.341767915,4376.241516,3.48,831,38.1,882,0.05,0,0
4/12/22,11.76,5.354679395,4376.254562,5.422183783,4376.32201,3.87,838,39,893,0,0,0
4/13/22,11.61,5.223067552,4376.12301,5.448006982,4376.347859,2.89,788,36.6,851,0,0,0
4/14/22,11.63,5.260935882,4376.160832,5.439861409,4376.339705,2.26,811,34.4,864,0,0,0
4/15/22,11.62,5.212876891,4376.11284,5.664471562,4376.564212,2.55,789,32.3,848,0,0,0
4/16/22,11.82,5.322755605,4376.222686,5.800000191,4376.699707,2.16,854,32.4,890,0.01,0,0
4/17/22,11.83,5.444731424,4376.344578,5.862218502,4376.761986,2.22,881,31.3,923,0,0,0
4/18/22,11.82,5.293154292,4376.19301,5.750953117,4376.650947,2.22,824,33.2,875,0,0,0
4/19/22,11.68,5.306152514,4376.206054,5.638821358,4376.538859,1.98,842,31.4,882,0,0,0
4/20/22,11.54,5.29734835,4376.197255,5.599999905,4376.5,2.17,821,31.2,874,0,0,0
4/21/22,11.83,5.463982475,4376.363865,5.722105342,4376.621926,2.00,899,39.4,939,0.19,0,0
4/22/22,11.58,5.356291146,4376.256209,5.861178642,4376.760945,2.59,842,38.8,894,0,0,0
4/23/22,11.83,5.301819769,4376.20171,5.955979245,4376.855839,2.17,829,34.7,878,0,0,0
4/24/22,12.19,5.348370925,4376.248231,6.05719232,4376.957151,2.27,847,31.6,894,0,0,0
4/25/22,11.92,5.337868268,4376.237787,5.900866646,4376.800672,2.31,844,30.8,889,0,0,0
4/26/22,11.75,5.28138644,4376.181332,5.665857884,4376.565761,2.15,827,29.8,868,0,0,0
4/27/22,11.76,5.238752135,4376.138687,5.537954907,4376.43789,2.49,810,25.9,852,0,0,0
4/28/22,11.69,5.198873421,4376.09884,5.5,4376.399902,2.34,795,26.5,837,0,0,0
4/29/22,10.27,5.140571915,4376.040483,5.435701968,4376.335541,3.40,769,22,817,0,0,0
4/30/22,11.90,5.210554599,4376.110451,5.400000095,4376.299805,2.15,809,21.2,840,0,0,0
5/1/22,12.32,5.314921993,4376.214842,5.375563377,4376.275344,2.34,847,21.5,874,0,0,0
5/2/22,12.05,5.242946285,4376.142837,5.367591114,4376.267364,2.34,813,22.6,846,0,0,0
5/3/22,11.90,5.218630809,4376.118574,5.417504411,4376.317326,2.92,790,29.8,837,0,0,0
5/4/22,11.84,5.218093577,4376.118007,5.465337988,4376.365206,2.79,778,38.7,836,0,0,0
5/5/22,11.74,5.270242632,4376.170147,5.438994859,4376.338838,2.72,807,37,852,0,0,0
5/6/22,11.81,5.3938475,4376.293736,5.476603142,4376.376483,3.20,861,42,896,0,0,0
5/7/22,11.93,5.66684577,4376.566732,5.63327557,4376.533171,2.21,974,42.8,990,0,0,0
5/8/22,12.08,5.411057195,4376.310957,5.400346657,4376.300212,2.22,841,44.7,892,0,0,0
5/9/22,12.04,5.31729639,4376.217168,5.191161071,4376.091173,2.70,795,51.6,863,0.01,0,0
5/10/22,12.02,5.270051978,4376.169969,5.188734755,4376.08872,2.71,762,51.6,841,0,0,0
5/11/22,12.01,5.187330986,4376.08727,5.263258283,4376.163109,3.53,732,52.2,818,0,0,0
5/12/22,12.00,5.21882151,4376.118704,5.437261758,4376.337103,2.75,745,51.9,826,0,0,0
5/13/22,11.99,5.111577136,4376.011467,5.5,4376.399902,2.87,711,47.5,790,0,0,0
5/14/22,12.15,5.135667226,4376.035589,5.5,4376.399902,2.24,736,41.4,799,0,0,0
5/15/22,12.45,5.27746967,4376.177373,5.5,4376.399902,2.38,794,43.4,844,0,0,0
5/16/22,12.20,5.51755243,4376.417473,5.614335628,4376.514275,3.57,891,48.4,925,0,0,0
5/17/22,11.99,5.46097054,4376.36087,5.538301534,4376.43823,3.28,860,44.5,900,0,0,0
5/18/22,11.95,5.335823219,4376.235731,5.400000095,4376.299805,3.21,809,44.7,857,0,0,0
5/19/22,11.98,5.445347201,4376.345271,5.475520857,4376.375399,3.01,861,45.4,895,0,0,0
5/20/22,11.95,5.564263444,4376.464153,5.479722797,4376.379529,3.18,897,41.1,934,0,0,0
5/21/22,12.07,5.212305012,4376.112222,5.271923827,4376.17174,2.28,736,45.3,811,0,0,0
5/22/22,12.55,5.285684595,4376.185567,5.431022596,4376.330858,2.45,776,45.5,837,0,0,0
5/23/22,12.22,5.384523374,4376.284449,5.566204443,4376.466172,2.60,812,48.8,867,0,0,0
5/24/22,11.98,5.341161165,4376.241077,5.599999905,4376.5,2.98,791,46.1,850,0,0,0
5/25/22,12.04,5.319393394,4376.219316,5.599999905,4376.5,2.77,789,43.1,843,0,0,0
5/26/22,12.66,5.320138604,4376.220086,5.414384673,4376.314365,4.23,797,38.9,843,0,0,0
5/27/22,11.89,5.360918558,4376.260807,5.206412412,4376.106383,2.58,795,39.8,854,0,0,0
5/28/22,11.93,5.148804132,4376.048735,5.033795513,4375.933678,2.23,713,44.3,786,0,0,0
5/29/22,12.15,5.267105731,4376.166996,5.162911657,4376.062767,2.28,764,44.1,825,0,0,0
5/30/22,12.91,5.310641252,4376.210539,5.233275638,4376.133101,2.54,769,50.1,836,0,0,0
5/31/22,12.47,5.205320662,4376.105184,5.300000191,4376.199707,2.30,708,48.8,796,0,0,0
6/1/22,12.39,4.960727886,4375.860648,5.167244368,4376.067146,2.48,623,46.3,723,0,0,0
6/2/22,12.26,4.85273831,4375.752632,4.964818058,4375.864686,2.33,591,32.6,688,0,0,0
6/3/22,12.13,4.748717471,4375.648654,4.78942808,4375.689327,2.24,554,37.3,660,0,0,0
6/4/22,12.18,4.791906432,4375.691789,4.701733065,4375.601673,2.27,567,42,673,0,0,0
6/5/22,12.53,4.812201084,4375.712058,4.702426357,4375.602315,2.41,568,43.3,679,0,0,0
6/6/22,12.43,5.122998288,4376.022879,4.940901132,4375.840886,2.30,684,44.9,772,0,0,0
6/7/22,12.14,4.800554564,4375.700486,4.841767738,4375.741697,2.50,557,40.3,670,0,0,0
6/8/22,12.05,4.727729621,4375.627648,4.687868165,4375.587893,2.33,535,41.2,650,0,0,0
6/9/22,12.08,4.773466185,4375.673389,4.706239156,4375.606154,2.45,551,45.4,663,0,0,0
6/10/22,11.94,4.718769478,4375.618691,4.629982545,4375.530012,2.59,522,43.1,642,0,0,0
6/11/22,11.90,4.554627424,4375.454487,4.44228775,4375.342134,2.27,467,32.2,589,0,0,0
6/12/22,12.09,4.515095339,4375.414979,4.387868391,4375.287661,2.29,459,28.3,579,0,0,0
6/13/22,12.27,4.806464479,4375.706359,4.556325905,4375.456144,2.61,568,30.2,672,0,0,0
6/14/22,12.08,4.472495669,4375.372396,4.442634373,4375.342478,2.30,424,36.1,554,0,0,0
6/15/22,12.02,4.240121238,4375.140105,4.276949775,4375.176816,2.25,354,33.7,462,0,0,0
6/16/22,11.96,4.175667188,4375.075628,4.199999809,4375.100098,2.19,341,28.1,435,0,0,0
6/17/22,12.06,4.188058864,4375.088024,4.199999809,4375.100098,2.19,350,25.4,441,0,0,0
6/18/22,12.42,4.218024167,4375.118025,4.199999809,4375.100098,2.24,352,29.2,453,0,0,0
6/19/22,12.37,4.271854477,4375.171697,4.264471459,4375.164317,2.25,365,30,477,0,0,0
6/20/22,12.44,4.274194145,4375.174058,4.365511393,4375.265282,2.27,373,28.1,479,0,0,0
6/21/22,12.18,4.250987852,4375.150907,4.386655221,4375.286447,2.24,355,32.3,463,0,0,0
6/22/22,12.02,4.197088319,4375.097061,4.284055468,4375.183949,2.33,339,32.7,438,0,0,0
6/23/22,11.87,4.130470396,4375.03036,4.199999809,4375.100098,2.41,319,26.8,404,0,0,0
6/24/22,12.14,4.100589249,4375.000498,4.133448746,4375.033482,2.40,316,21.7,392,0,0,0
6/25/22,11.91,4.001247889,4374.90116,4.034835322,4374.934772,2.24,275,23.3,347,0,0,0
6/26/22,12.08,3.967348412,4374.867315,4,4374.899902,2.32,267,23.9,336,0,0,0
6/27/22,12.13,3.979757433,4374.879661,4,4374.899902,2.65,274,20.4,339,0,0,0
6/28/22,11.96,3.877296392,4374.777193,3.933795557,4374.833633,2.36,244,18,300,0,0,0
6/29/22,11.79,3.870571918,4374.77048,3.900000095,4374.799805,2.32,242,19,297,0,0,0
6/30/22,11.85,3.826100482,4374.725995,3.900000095,4374.799805,2.41,228,20.2,279,0,0,0
7/1/22,11.82,3.841525043,4374.741377,3.900000095,4374.799805,2.29,234,19.8,285,0,0,0
7/2/22,11.61,3.830069248,4374.729908,3.900000095,4374.799805,2.17,230,23.1,280,0,0,0
7/3/22,11.51,3.848596133,4374.748462,3.900000095,4374.799805,2.15,236,22.5,286,0,0,0
7/4/22,11.94,3.977244409,4374.877146,3.963431577,4374.863298,2.28,277,22,336,0,0,0
7/5/22,12.08,3.932495705,4374.832372,4,4374.899902,2.35,256,19.1,312,0,0,0
7/6/22,12.01,3.886915115,4374.786828,3.934488797,4374.834327,2.29,242,15.3,296,0,0,0
7/7/22,11.82,3.875251275,4374.775149,3.900000095,4374.799805,2.34,238,13,286,0,0,0
7/8/22,11.81,3.881473165,4374.781383,3.900000095,4374.799805,2.42,241,16.4,287,0,0,0
7/9/22,11.85,3.873050292,4374.772943,3.900000095,4374.799805,2.39,233,20.1,283,0,0,0
7/10/22,12.08,3.905909914,4374.805822,3.964298128,4374.864166,2.30,240,21.6,298,0,0,0
7/11/22,12.02,3.992582357,4374.89252,4,4374.899902,2.54,260,21.3,328,0,0,0
7/12/22,11.85,3.878197575,4374.778105,3.933448937,4374.833286,2.22,234,19.9,284,0,0,0
7/13/22,11.86,3.837157634,4374.737024,3.900000095,4374.799805,2.32,225,19.3,271,0,0,0
7/14/22,11.88,3.852724027,4374.752609,3.900000095,4374.799805,2.33,231,17.8,277,0,0,0
7/15/22,11.90,3.842252975,4374.742124,3.900000095,4374.799805,4.03,229,19.8,273,0,0,0
7/16/22,11.73,3.857902913,4374.757788,3.900000095,4374.799805,2.25,229,20.5,279,0,0,0
7/17/22,11.93,3.849514698,4374.749405,3.900000095,4374.799805,2.31,228,20.9,277,0,0,0
7/18/22,11.85,3.911785142,4374.811721,3.965164678,4374.865033,2.45,248,17.9,297,0,0,0
7/19/22,11.72,3.839705329,4374.739564,4,4374.899902,2.19,234,17.7,271,0,0,0
7/20/22,11.74,3.828832685,4374.728679,3.932578462,4374.832415,2.31,230,17.1,269,0,0,0
7/21/22,11.79,3.79376079,4374.693583,3.825303281,4374.725035,2.23,227,16.8,254,0,0,0
7/22/22,11.75,3.779947978,4374.67979,3.799999952,4374.699707,2.37,227,16.5,251,0,0,0
7/23/22,11.79,3.819705306,4374.719564,3.863431586,4374.763201,2.24,236,17.5,265,0,0,0
7/24/22,12.10,3.818440143,4374.718288,3.883882221,4374.783671,2.33,234,19.1,266,0,0,0
7/25/22,12.14,3.873327567,4374.773225,3.866551174,4374.766323,2.56,246,19.8,283,0,0,0
7/26/22,11.88,3.807001679,4374.706843,3.900000095,4374.799805,2.20,234,17.8,260,0,0,0
7/27/22,11.79,3.843760757,4374.743622,3.900000095,4374.799805,2.29,244,17.9,274,0,0,0
7/28/22,11.84,3.801438426,4374.70129,3.832582321,4374.732321,2.25,234,17.6,258,0,0,0
7/29/22,11.84,3.802738251,4374.702585,3.799999952,4374.699707,2.48,242,16.6,260,0,0,0
7/30/22,11.99,3.811455747,4374.711278,3.864124827,4374.763894,2.36,240,16.4,262,0,0,0
7/31/22,12.20,3.842686242,4374.742574,3.964298128,4374.864166,2.37,251,15.5,274,0,0,0
8/1/22,11.96,3.856949672,4374.756873,3.932409077,4374.832245,2.64,257,15.3,278,0,0,0
8/2/22,11.97,3.842616931,4374.742487,3.900000095,4374.799805,2.22,251,15.8,272,0.01,0,0
8/3/22,12.64,3.92214898,4374.822014,3.854592751,4374.754353,2.76,275,25.2,317,1.22,0,0
8/4/22,12.86,4.346013876,4375.245917,4.057712166,4374.957671,2.84,300,110,506,0.24,0,0
8/5/22,12.48,4.336689807,4375.236559,4.105372516,4375.005378,2.72,280,102,510,0.08,0,0
8/6/22,12.44,4.145528593,4375.045435,4.113171469,4375.013184,2.38,275,62,429,0,0,0
8/7/22,12.63,3.928234206,4374.828186,3.978694838,4374.878576,4.41,236,43.4,339,0,0,0
8/8/22,12.55,3.897452388,4374.797354,3.900000095,4374.799805,2.81,241,35.3,329,0,0,0
8/9/22,12.33,3.896117883,4374.796021,3.900000095,4374.799805,2.35,249,30.1,331,0,0,0
8/10/22,12.20,3.861230501,4374.761103,3.896187265,4374.795988,2.42,238,28.9,313,0,0,0
8/11/22,12.13,3.826568385,4374.726395,3.900000095,4374.799805,2.36,234,27,302,0,0,0
8/12/22,12.12,3.771681089,4374.671559,3.804679335,4374.704391,2.68,222,24.9,283,0,0,0
8/13/22,12.26,3.818752136,4374.718615,3.799999952,4374.699707,2.29,238,23.9,300,0,0,0
8/14/22,12.61,3.779324062,4374.679145,3.799999952,4374.699707,2.52,227,23.5,286,0,0,0
8/15/22,12.36,3.834991253,4374.734872,3.869670763,4374.769446,2.54,242,24.1,306,0,0,0
8/16/22,11.99,3.806447087,4374.706281,3.867244416,4374.767017,2.35,235,26.1,295,0,0,0
8/17/22,11.94,3.823882111,4374.723734,3.900000095,4374.799805,2.38,235,26.5,303,0.11,0,0
8/18/22,12.42,3.91265166,4374.812531,3.838821498,4374.738566,2.32,261,26.7,336,0.06,0,0
8/19/22,12.34,3.852599617,4374.752484,3.856152563,4374.755949,2.34,237,30.2,311,0,0,0
8/20/22,12.31,3.796117807,4374.69598,3.833102253,4374.732842,2.36,225,28.5,291,0,0,0
8/21/22,12.70,3.773119562,4374.672962,3.799999952,4374.699707,2.50,221,27.2,284,0,0,0
8/22/22,12.36,3.833188893,4374.733058,3.799999952,4374.699707,2.35,238,27.1,304,0,0,0
8/23/22,12.20,3.747642983,4374.647544,3.799999952,4374.699707,2.42,219,22.3,273,0,0,0
8/24/22,12.14,3.752201038,4374.652108,3.799999952,4374.699707,2.40,222,20.3,275,0,0,0
8/25/22,12.16,3.737192387,4374.637141,3.799999952,4374.699707,2.42,222,17.9,270,0,0,0
8/26/22,12.03,3.739913355,4374.639839,3.799999952,4374.699707,2.37,219,19.6,271,0,0,0
8/27/22,12.27,3.739185452,4374.639113,3.753899464,4374.653736,2.30,216,21.1,269,0,0,0
8/28/22,12.77,3.740658588,4374.640617,3.799999952,4374.699707,2.54,218,21.5,272,0,0,0
8/29/22,12.42,3.80599648,4374.705852,3.799999952,4374.699707,2.69,238,23.6,294,0,0,0
8/30/22,12.20,3.765563243,4374.665422,3.799999952,4374.699707,2.55,225,22.4,279,0,0,0
8/31/22,12.13,3.738960149,4374.638933,3.799999952,4374.699707,2.39,219,23.5,269,0,0,0
9/1/22,12.18,3.730554611,4374.630457,3.729289448,4374.629273,2.71,220,17.7,266,0,0,0
9/2/22,12.10,3.716637813,4374.616613,3.700000048,4374.600098,2.37,218,14.7,261,0,0,0
9/3/22,12.08,3.720000029,4374.619967,3.700000048,4374.600098,2.58,223,15.5,263,0,0,0
9/4/22,11.96,3.753552856,4374.653415,3.700000048,4374.600098,2.29,227,16.8,274,0,0,0
9/5/22,12.80,3.802426308,4374.702292,3.836915158,4374.736812,2.69,241,20.1,293,0,0,0
9/6/22,12.40,3.809895957,4374.709728,3.832582321,4374.732321,3.25,236,25.3,293,0,0,0
9/7/22,12.09,3.775805868,4374.675623,3.799999952,4374.699707,2.42,234,20.8,281,0,0,0
9/8/22,11.95,3.781889051,4374.681702,3.767244351,4374.667079,2.77,240,15.7,283,0,0,0
9/9/22,11.92,3.767175027,4374.667013,3.76447139,4374.664317,2.30,237,17.4,278,0,0,0
9/10/22,12.08,3.775615227,4374.675476,3.864124827,4374.763894,2.23,238,18.6,281,0,0,0
9/11/22,12.55,3.806585745,4374.706444,3.900000095,4374.799805,2.62,245,21.6,294,0,0,0
9/12/22,12.23,3.890779925,4374.7907,3.965164678,4374.865033,2.48,272,21.4,322,0,0,0
9/13/22,12.02,3.874662088,4374.774557,3.90901219,4374.808826,2.33,262,24,315,0,0,0
9/14/22,12.19,3.796412434,4374.696248,3.900000095,4374.799805,2.24,235,26.6,287,0,0,0
9/15/22,11.83,3.81098783,4374.710828,4.098613424,4374.998612,2.31,241,28.9,293,0,0,0
9/16/22,11.72,3.833154167,4374.733046,4.199999809,4375.100098,2.52,246,28.1,300,0,0,0
9/17/22,11.93,3.851178482,4374.751084,4.135528467,4375.035563,2.26,257,26.7,309,0,0,0
9/18/22,12.28,3.920364013,4374.820296,4.164471247,4375.064534,2.37,276,26.5,332,0,0,0
9/19/22,12.16,3.995875274,4374.895795,4.138301428,4375.038339,2.43,299,28.6,366,0.14,0,0
9/20/22,12.14,4.160173299,4375.060087,4.166550968,4375.066616,2.20,341,38.8,434,0.07,0,0
9/21/22,11.96,4.088665542,4374.988536,4.121317042,4375.021338,2.53,311,42.3,400,0.04,0,0
9/22/22,12.04,4.000537335,4374.90043,4.032408981,4374.932343,2.28,287,38,362,0,0,0
9/23/22,12.04,4.013500943,4374.913371,4.065511203,4374.965478,2.93,296,37.1,369,0,0,0
9/24/22,12.06,3.989081506,4374.889021,4.099999905,4375,2.25,289,36.1,358,0,0,0
9/25/22,12.47,3.97213175,4374.872108,4.035528562,4374.935466,2.42,286,35.8,352,0,0,0
9/26/22,12.23,4.021715814,4374.92161,4.067417613,4374.967386,2.34,303,33.3,371,0,0,0
9/27/22,11.92,4.015979289,4374.915851,4.099999905,4375,2.70,305,31.5,369,0,0,0
9/28/22,11.79,3.95727907,4374.857242,4.033622152,4374.933557,2.30,287,29.4,344,0,0,0
9/29/22,11.79,3.92092179,4374.820809,4,4374.899902,2.08,279,25.3,330,0,0,0
9/30/22,11.75,3.92277302,4374.822721,4,4374.899902,2.56,280,25.1,332,0,0,0
10/1/22,11.94,3.888474852,4374.788379,4,4374.899902,2.22,261,25.6,317,0,0,0
10/2/22,12.10,3.785961837,4374.685765,3.933622247,4374.83346,2.27,229,25.9,282,0,0,0
10/3/22,11.92,3.872673626,4374.772564,3.900000095,4374.799805,2.56,267,24.4,317,0,0,0
10/4/22,11.78,3.895269581,4374.79519,3.963478296,4374.863345,2.13,272,20.9,320,0,0,0
